UV_0,AL_0,Mx_0,My_0,Mz_0,time_0,UV_1,AL_1,Mx_1,My_1,Mz_1,time_1,UV_2,AL_2,Mx_2,My_2,Mz_2,time_2,UV_3,AL_3,Mx_3,My_3,Mz_3,time_3,lon_deg,lon_min,lon_sec,lat_deg,lat_min,lat_sec,Altitude_GPS,time_GPS,temperature,pressure_log,Pressure,Altitude_est,Vertical speed,RSSI
1622,42680,-0.417323,0.393701,0.811024,12:01:42,391,44151,-0.440945,0.149606,0.874016,12:01:42,280,5719,-0.440945,-0.070866,0.889764,12:01:42,220,4983,-0.433071,-0.283465,0.850394,12:01:42,15,36,6,69,23,17,10893,12:01:41,-43.5,55050,22226.61934,10680.24,2173.67,-95
1696,53176,-0.188976,-0.409449,0.88189,12:01:51,223,4155,-0.102362,-0.456693,0.874016,12:01:51,288,5609,-0.055118,-0.425197,0.897638,12:01:51,361,8674,-0.015748,-0.346457,0.929134,12:01:51,15,36,4,69,23,17,41622,12:01:51,-43,22274,56.38702209,32416.94,3619.83,-98
263,3905,-0.055118,0.440945,0.889764,12:01:45,274,5831,-0.251969,0.566929,0.779528,12:01:45,405,9336,-0.448819,0.692913,0.559055,12:01:45,1661,65091,-0.614173,0.708661,0.330709,12:01:45,15,36,3,69,23,17,10913,12:01:45,-42.5,55034,22162.05114,10697.95,4.42,-90
131,1327,-0.582677,-0.80315,-0.03937,12:01:47,2028,65091,-0.527559,-0.84252,-0.047244,12:01:47,348,9000,-0.472441,-0.874016,-0.070866,12:01:47,239,5393,-0.417323,-0.897638,-0.086614,12:01:47,15,36,1,69,23,17,10923,12:01:47,-42.5,55026,22129.83741,10706.8,4.42,-93
1690,57855,-0.897638,-0.433071,0.015748,12:01:49,216,3824,-0.866142,-0.480315,0.023622,12:01:49,247,4983,-0.84252,-0.527559,0.07874,12:01:49,1069,41962,-0.80315,-0.566929,0.133858,12:01:49,15,36,0,69,23,17,10931,12:01:49,-42.5,55018,22097.6705,10715.64,4.05,-90
2209,65091,-0.535433,0.779528,0.299213,12:01:52,261,5609,-0.559055,0.661417,0.488189,12:01:52,290,5945,-0.574803,0.543307,0.606299,12:01:52,1031,38547,-0.566929,0.409449,0.700787,12:01:52,15,35,58,69,23,17,10946,12:01:52,-42.5,55007,22053.51733,10727.8,3.87,-92
1539,53176,0.346457,0.070866,0.929134,12:01:54,258,5500,0.370079,0.275591,0.88189,12:01:54,253,4885,0.346457,0.417323,0.834646,12:01:54,1108,41257,0.299213,0.480315,0.811024,12:01:55,15,35,57,69,23,17,10957,12:01:54,-42.5,55000,22025.46579,10735.54,3.87,-93
2332,65091,-0.23622,-0.401575,0.88189,12:01:56,239,4600,-0.055118,-0.440945,0.889764,12:01:57,283,5185,0.062992,-0.456693,0.88189,12:01:57,283,7062,0.23622,-0.448819,0.858268,12:01:57,15,35,56,69,23,17,10964,12:01:56,-43,54993,21997.44994,10743.27,3.87,-91
2683,65091,-0.913386,-0.307087,0.244094,12:01:59,283,6061,-0.913386,-0.370079,0.141732,12:01:59,256,4693,-0.913386,-0.393701,0.047244,12:01:59,256,6061,-0.905512,-0.409449,-0.023622,12:01:59,15,35,54,69,23,17,10972,12:01:58,-43,54986,21969.46973,10751,4.42,-93
308,5719,0.795276,-0.566929,0.188976,12:02:01,159,2351,0.76378,-0.614173,0.165354,12:02:01,234,4155,0.740157,-0.637795,0.165354,12:02:01,303,9000,0.724409,-0.653543,0.173228,12:02:01,15,35,53,69,23,17,10981,12:02:00,-42.5,54978,21937.53591,10759.84,3.31,-94
269,4983,0.88189,-0.456693,0.031496,12:02:03,1326,65091,0.84252,-0.519685,0.07874,12:02:03,1520,37898,0.811024,-0.559055,0.125984,12:02:03,250,5719,0.755906,-0.614173,0.19685,12:02:03,15,35,52,69,23,17,10991,12:02:02,-42.5,54972,21913.61601,10766.46,4.97,-96
311,5945,0.818898,-0.283465,0.496063,12:02:04,223,4417,0.755906,-0.275591,0.582677,12:02:04,250,5500,0.708661,-0.251969,0.645669,12:02:04,1158,64005,0.669291,-0.228346,0.700787,12:02:04,15,35,50,69,23,17,11001,12:02:04,-42,54963,21877.78505,10776.4,3.86,-94
1911,61887,0.055118,-0.464567,0.874016,12:02:06,256,5185,0.070866,-0.354331,0.92126,12:02:06,272,5288,0.102362,-0.299213,0.944882,12:02:06,268,6930,0.062992,-0.244094,0.96063,12:02:06,15,35,49,69,23,17,11010,12:02:06,-42,54956,21849.95704,10784.12,4.96,-93
365,8053,0.102362,-0.519685,0.84252,12:02:08,1714,58838,0.165354,-0.559055,0.80315,12:02:08,253,4508,0.23622,-0.661417,0.700787,12:02:08,256,6061,0.228346,-0.76378,0.598425,12:02:08,15,35,48,69,23,18,11020,12:02:08,-42,54947,21814.23017,10794.05,3.53,-96
130,1570,-0.661417,0.645669,-0.362205,12:02:13,259,5393,-0.598425,0.661417,-0.425197,12:02:13,383,9509,-0.559055,0.669291,-0.480315,12:02:13,1957,65091,-0.519685,0.669291,-0.527559,12:02:13,15,35,45,69,23,18,11042,12:02:13,-42.5,54931,21750.8599,10811.69,4.41,-90
162,2033,-0.409449,-0.897638,-0.125984,12:02:15,1949,65091,-0.448819,-0.88189,-0.086614,12:02:15,370,8835,-0.472441,-0.874016,-0.031496,12:02:15,241,5719,-0.519685,-0.850394,0.023622,12:02:15,15,35,44,69,23,18,11052,12:02:15,-42.5,54923,21719.24383,10820.51,3.86,-93
352,7334,0.685039,-0.519685,0.503937,12:02:17,1983,65091,0.629921,-0.503937,0.582677,12:02:17,215,4328,0.496063,-0.503937,0.700787,12:02:18,253,5609,0.385827,-0.480315,0.779528,12:02:17,15,35,42,69,23,18,11061,12:02:17,-42.5,54916,21691.61747,10828.22,5.51,-94
266,5185,-0.031496,-0.669291,0.732283,12:02:20,1986,65091,0.11811,-0.716535,0.677165,12:02:19,296,5831,0.283465,-0.692913,0.653543,12:02:19,256,5831,0.370079,-0.692913,0.614173,12:02:19,15,35,40,69,23,18,11071,12:02:19,-42,54906,21652.21218,10839.24,5.51,-94
280,4600,0.070866,-0.80315,0.574803,12:02:21,2092,60853,0.023622,-0.88189,0.456693,12:02:21,1552,44906,0.015748,-0.937008,0.338583,12:02:21,232,5185,0.031496,-0.96063,0.259843,12:02:21,15,35,39,69,23,18,11081,12:02:21,-42,54896,21612.87847,10850.25,3.3,-92
251,3987,-0.23622,0.96063,-0.102362,12:02:23,232,4155,-0.283465,0.937008,-0.19685,12:02:23,368,7614,-0.307087,0.913386,-0.259843,12:02:23,1058,45672,-0.330709,0.88189,-0.314961,12:02:23,15,35,37,69,23,19,11090,12:02:23,-41.5,54890,21589.31255,10856.85,4.4,-95
314,5719,0.669291,-0.692913,-0.23622,12:02:25,1275,55937,0.677165,-0.685039,-0.244094,12:02:25,195,2640,0.700787,-0.677165,-0.212598,12:02:25,241,5500,0.708661,-0.669291,-0.188976,12:02:26,15,35,36,69,23,19,11099,12:02:25,-41.5,54882,21557.93129,10865.66,3.85,-92
155,2701,-0.472441,-0.590551,0.637795,12:02:27,1422,6930,-0.362205,-0.574803,0.724409,12:02:28,436,29846,-0.212598,-0.559055,0.795276,12:02:28,241,5609,-0.102362,-0.527559,0.834646,12:02:28,15,35,35,69,23,19,11109,12:02:27,-41,54875,21530.5101,10873.36,3.85,-93
211,4070,-0.535433,0.496063,0.669291,12:02:30,274,5609,-0.346457,0.480315,0.80315,12:02:30,295,5831,-0.149606,0.511811,0.84252,12:02:30,1814,65091,0.015748,0.503937,0.858268,12:02:30,15,35,34,69,23,19,11118,12:02:29,-42,54868,21503.12379,10881.06,5.5,-93
1988,59837,-0.149606,-0.433071,0.88189,12:02:32,349,41257,-0.070866,-0.543307,0.826772,12:02:32,271,4983,0,-0.637795,0.76378,12:02:32,252,6061,0.07874,-0.724409,0.677165,12:02:32,15,35,33,69,23,20,11128,12:02:31,-41.5,54858,21464.06091,10892.06,4.03,-92
176,1528,-0.614173,-0.692913,0.362205,12:02:35,1544,49703,-0.637795,-0.740157,0.181102,12:02:35,349,6930,-0.629921,-0.771654,0.047244,12:02:35,239,5500,-0.637795,-0.755906,-0.062992,12:02:35,15,35,31,69,23,20,11141,12:02:34,-42,54847,21421.17369,10904.15,4.4,-95
255,3987,0.874016,-0.393701,-0.259843,12:02:36,1368,60853,0.858268,-0.401575,-0.307087,12:02:36,1365,1366,0.834646,-0.393701,-0.362205,12:02:36,246,5500,0.80315,-0.409449,-0.417323,12:02:36,15,35,30,69,23,20,11152,12:02:36,-41.5,54839,21390.03681,10912.94,3.85,-95
1600,48870,-0.929134,-0.102362,-0.338583,12:02:38,1456,47245,-0.92126,-0.133858,-0.346457,12:02:38,208,3441,-0.92126,-0.181102,-0.322835,12:02:39,218,4693,-0.929134,-0.19685,-0.283465,12:02:38,15,35,29,69,23,20,11160,12:02:38,-41.5,54832,21362.82917,10920.63,3.84,-94
259,4600,0.952756,-0.283465,0.03937,12:02:41,2026,65091,0.929134,-0.330709,0.110236,12:02:40,1333,39208,0.905512,-0.370079,0.188976,12:02:40,246,5393,0.874016,-0.385827,0.283465,12:02:40,15,35,28,69,23,20,11170,12:02:40,-41.5,54825,21335.65614,10928.32,5.49,-94
218,3368,-0.716535,-0.149606,0.669291,12:02:42,1485,48050,-0.645669,-0.125984,0.740157,12:02:42,316,7197,-0.535433,-0.047244,0.834646,12:02:42,202,3987,-0.440945,-0.015748,0.889764,12:02:42,15,35,27,69,23,21,11179,12:02:42,-41.5,54815,21296.89747,10939.3,3.29,-93
314,5609,0.480315,-0.535433,0.685039,12:02:44,1864,58838,0.488189,-0.511811,0.700787,12:02:44,1699,44151,0.511811,-0.448819,0.724409,12:02:44,236,4983,0.543307,-0.409449,0.724409,12:02:44,15,35,26,69,23,21,11190,12:02:44,-41,54809,21273.67607,10945.89,4.94,-94
296,5500,0.401575,-0.15748,0.897638,12:02:46,1816,56888,0.488189,-0.283465,0.818898,12:02:46,1416,45672,0.606299,-0.385827,0.685039,12:02:46,233,5288,0.716535,-0.440945,0.527559,12:02:47,15,35,25,69,23,21,11200,12:02:46,-41,54800,21238.89143,10955.77,4.39,-92
263,3987,0.023622,-0.590551,0.80315,12:02:48,229,4070,-0.070866,-0.677165,0.724409,12:02:49,942,10417,-0.181102,-0.787402,0.582677,12:02:49,274,7334,-0.228346,-0.834646,0.496063,12:02:49,15,35,24,69,23,21,11210,12:02:48,-42,54792,21208.0195,10964.54,4.94,-92
344,6421,0.015748,0.944882,-0.314961,12:02:51,207,3515,-0.03937,0.913386,-0.385827,12:02:51,283,5831,-0.110236,0.889764,-0.440945,12:02:51,1376,44906,-0.15748,0.850394,-0.480315,12:02:51,15,35,23,69,23,21,11219,12:02:50,-42,54783,21173.34221,10974.42,3.84,-93
258,4241,0.905512,0.212598,-0.354331,12:02:53,301,6671,0.92126,0.23622,-0.299213,12:02:53,1635,35404,0.937008,0.259843,-0.212598,12:02:53,192,3905,0.937008,0.283465,-0.149606,12:02:53,15,35,22,69,23,21,11228,12:02:52,-42.5,54776,21146.41019,10982.09,4.75,-94
1914,65091,-0.96063,-0.259843,-0.007874,12:02:56,333,7758,-0.968504,-0.220472,0.094488,12:02:56,255,5393,-0.968504,-0.141732,0.181102,12:02:56,227,4788,-0.929134,-0.031496,0.354331,12:02:56,15,35,21,69,23,22,11243,12:02:55,-42.5,54763,21096.48443,10996.34,2.74,-91
194,3441,-0.291339,0.031496,0.952756,12:02:57,266,5719,-0.173228,0.15748,0.968504,12:02:57,1381,51411,-0.070866,0.307087,0.944882,12:02:57,321,5719,-0.015748,0.393701,0.913386,12:02:57,15,35,20,69,23,22,11253,12:02:57,-42.5,54758,21077.31361,11001.82,4.93,-96
1768,65091,-0.070866,0.354331,0.929134,12:02:59,267,5393,-0.165354,0.322835,0.929134,12:02:59,285,5831,-0.259843,0.19685,0.937008,12:03:00,1161,41257,-0.338583,0.03937,0.937008,12:02:59,15,35,19,69,23,22,11262,12:02:59,-44.5,54749,21042.85003,11011.68,3.83,-93
266,3515,-0.496063,0.023622,0.858268,12:03:03,264,5609,-0.637795,0.15748,0.740157,12:03:03,325,7473,-0.732283,0.299213,0.606299,12:03:03,1373,65091,-0.76378,0.440945,0.464567,12:03:03,15,22,28,69,24,9,11283,12:03:03,-43,54735,20989.35198,11027.01,4.93,-96
280,4885,0.377953,0.913386,0.125984,12:03:07,24827,5288,0.685039,0.88189,0.165354,12:03:07,1650,55001,0.511811,0.826772,0.188976,12:03:07,1126,54081,0.590551,0.76378,0.228346,12:03:08,15,35,14,69,23,22,11299,12:03:07,-43,54717,20920.76858,11046.72,#DIV/0!,-97
280,4885,0.377953,0.913386,0.125984,12:03:07,24827,5288,0.685039,0.88189,0.165354,12:03:07,1650,55001,0.511811,0.826772,0.188976,12:03:07,1126,54081,0.590551,0.76378,0.228346,12:03:08,15,35,14,69,23,22,11299,12:03:07,-43,54717,20920.76858,11046.72,4.38,-97
884,8835,0.322835,0.220472,0.913386,12:03:12,258,5083,0.377953,0.125984,0.913386,12:03:12,251,5083,0.385827,0.03937,0.913386,12:03:12,1208,65091,0.385827,-0.03937,0.913386,12:03:12,15,35,13,69,23,22,11319,12:03:11,-43,54701,20859.99369,11064.22,3.83,-96
309,5609,0.173228,-0.622047,0.755906,12:03:14,1986,65091,0.102362,-0.716535,0.677165,12:03:14,288,5831,0.015748,-0.795276,0.590551,12:03:14,259,6179,-0.055118,-0.858268,0.496063,12:03:14,15,35,11,69,23,22,11329,12:03:13,-43.5,54694,20833.46022,11071.87,3.64,-94
317,5609,0.173228,-0.818898,0.535433,12:03:17,136,1701,0.149606,-0.874016,0.456693,12:03:17,296,6179,0.110236,-0.897638,0.409449,12:03:17,288,8053,0.062992,-0.92126,0.362205,12:03:17,15,35,10,69,23,22,11342,12:03:16,-43,54684,20795.6138,11082.8,4.37,-94
335,6421,0.125984,-0.968504,-0.173228,12:03:18,1461,53176,0.047244,-0.976378,-0.181102,12:03:18,277,5500,-0.015748,-0.976378,-0.173228,12:03:18,199,4241,-0.094488,-0.976378,-0.181102,12:03:18,15,35,9,69,23,22,11352,12:03:18,-43.5,54676,20765.38617,11091.55,4.37,-93
288,4788,0.149606,-0.913386,0.354331,12:03:20,109,1839,0.07874,-0.905512,0.401575,12:03:20,325,7062,0.007874,-0.88189,0.456693,12:03:21,302,9685,-0.055118,-0.84252,0.519685,12:03:21,15,35,8,69,23,22,11361,12:03:20,-43.5,54668,20735.20248,11100.29,4.37,-95
319,5719,0,-0.307087,0.944882,12:03:25,235,4788,-0.03937,-0.259843,0.96063,12:03:25,295,6061,-0.07874,-0.212598,0.968504,12:03:25,1011,65091,-0.047244,-0.251969,0.96063,12:03:25,15,35,6,69,23,22,11380,12:03:24,-42,54652,20674.96664,11117.76,4.37,-95
288,5288,0.212598,-0.511811,0.818898,12:03:27,1984,60853,0.299213,-0.377953,0.866142,12:03:27,320,6421,0.401575,-0.15748,0.897638,12:03:27,215,3987,0.472441,0.031496,0.874016,12:03:27,15,35,5,69,23,22,11392,12:03:26,-43.5,54644,20644.91437,11126.49,4.91,-93
2452,65091,-0.866142,0.070866,0.480315,12:03:29,324,7758,-0.96063,0.055118,0.251969,12:03:29,272,4983,-0.992126,0.031496,0.070866,12:03:29,214,4885,-0.992126,0,-0.094488,12:03:29,15,35,3,69,23,22,11401,12:03:28,-43,54635,20611.15777,11136.31,3.82,-94
290,4788,0.992126,0.070866,0.055118,12:03:30,357,8674,0.992126,0.110236,0.031496,12:03:30,151,1570,0.984252,0.133858,0.023622,12:03:30,200,4241,0.976378,0.165354,0.062992,12:03:31,15,35,2,69,23,22,11410,12:03:30,-42.5,54628,20584.9408,11143.95,9.55,-92
496,33639,0.551181,-0.11811,0.818898,11:45:30,333,8515,0.464567,-0.181102,0.858268,11:44:57,2282,51411,0.314961,-0.275591,0.905512,11:45:30,233,5393,0.212598,-0.330709,0.913386,11:45:30,15,35,0,69,23,22,8292,11:45:30,-42.5,62806,91058.8924,833.98,9.51,-95
2044,60853,-0.440945,0.03937,0.889764,12:03:37,380,9509,-0.393701,0.125984,0.905512,12:03:37,275,5288,-0.314961,0.204724,0.92126,12:03:37,200,4241,-0.212598,0.188976,0.952756,12:03:37,15,22,11,69,11,22,11447,12:03:37,-43,54602,20487.8551,11172.3,3.27,-97
453,8205,0.125984,-0.488189,0.858268,12:03:39,1669,58838,0.094488,-0.472441,0.874016,12:03:39,261,5185,0.007874,-0.448819,0.889764,12:03:39,241,5393,-0.141732,-0.433071,0.88189,12:03:39,15,34,57,69,23,22,11452,12:03:39,-42.5,54596,20465.51581,11178.84,4.9,-94
378,7197,0.80315,-0.472441,0.346457,12:03:41,1845,65091,0.84252,-0.480315,0.23622,12:03:41,135,1405,0.874016,-0.456693,0.133858,12:03:42,256,5945,0.897638,-0.433071,0.047244,12:03:42,15,34,56,69,23,22,11461,12:03:41,-43,54587,20432.05253,11188.64,2.72,-95
135,1289,-0.559055,-0.811024,-0.110236,12:03:44,2300,65091,-0.535433,-0.811024,-0.188976,12:03:44,344,8358,-0.511811,-0.80315,-0.291339,12:03:44,249,5831,-0.464567,-0.80315,-0.354331,12:03:44,15,34,55,69,23,22,11470,12:03:43,-43.5,54582,20413.48547,11194.09,5.44,-92
298,5500,0.779528,0.456693,-0.409449,12:03:46,360,8674,0.795276,0.480315,-0.346457,12:03:46,2502,65091,0.80315,0.519685,-0.267717,12:03:46,105,1446,0.811024,0.551181,-0.15748,12:03:46,15,34,54,69,23,22,11479,12:03:45,-43,54572,20376.40195,11204.98,4.35,-94
308,5609,0.543307,-0.787402,-0.267717,12:03:48,94,972,0.582677,-0.779528,-0.19685,12:03:48,2404,65091,0.606299,-0.787402,-0.062992,12:03:48,259,2351,0.393701,-0.661417,0.070866,12:03:48,15,34,53,69,23,22,11487,12:03:47,-42.5,54564,20346.78364,11213.69,25.34,-97
2447,65091,-0.188976,-0.858268,0.472441,12:17:58,1395,44151,-0.110236,-0.811024,0.566929,12:17:58,413,5083,0,-0.740157,0.661417,12:17:58,26370,6179,0.047244,-0.622047,0.771654,12:17:58,15,34,52,69,23,26,31975,12:17:57,-58,21338,47.40660947,32750.23,25.44,-98
306,5393,0.299213,-0.385827,0.866142,12:03:51,219,4417,0.086614,-0.377953,0.913386,12:03:51,301,6061,-0.086614,-0.401575,0.905512,12:03:51,1175,62937,-0.267717,-0.322835,0.519685,12:03:51,15,35,5,69,23,22,11503,12:03:51,-43,54548,20287.6761,11231.1,4.89,-96
2423,65091,-0.433071,0.15748,0.88189,12:03:53,279,6179,-0.362205,0.110236,0.92126,12:03:54,285,5500,-0.244094,0.055118,0.96063,12:03:53,227,5083,-0.094488,-0.015748,0.992126,12:03:53,15,34,49,69,23,22,11513,12:03:53,-43,54539,20254.5036,11240.89,4.89,-95
314,5831,0.685039,-0.669291,0.267717,12:03:55,1224,41257,0.716535,-0.661417,0.19685,12:03:55,1999,65091,0.76378,-0.622047,0.125984,12:03:55,253,6061,0.818898,-0.566929,0.031496,12:03:55,15,34,48,69,23,22,11525,12:03:55,-43,54530,20221.38533,11250.67,3.26,-91
338,6299,0.559055,-0.818898,0.031496,12:03:58,94,1251,0.598425,-0.795276,-0.03937,12:03:58,208,3905,0.637795,-0.755906,-0.086614,12:03:58,246,6061,0.661417,-0.724409,-0.149606,12:03:58,15,34,47,69,23,23,11537,12:03:58,-43.5,54521,20188.32122,11260.45,4.35,-93
1981,52286,-0.614173,-0.771654,-0.125984,12:04:00,791,38547,-0.606299,-0.787402,-0.070866,12:04:00,275,5500,-0.574803,-0.811024,-0.007874,12:04:00,244,5945,-0.551181,-0.826772,0.03937,12:04:00,15,34,45,69,23,23,11546,12:04:00,-43.5,54513,20158.97628,11269.15,4.35,-92
221,3745,-0.259843,0.811024,0.503937,12:03:14,279,5831,-0.228346,0.795276,0.551181,12:03:14,1184,50550,-0.125984,0.787402,0.598425,12:03:14,191,3667,-0.03937,0.748031,0.653543,12:04:02,15,34,44,69,23,23,11557,12:04:02,-42,54505,20129.67399,11277.84,4.89,-96
303,5719,0.889764,0.212598,0.385827,12:04:05,272,5609,0.818898,0.212598,0.519685,12:04:05,261,6061,0.653543,0.23622,0.708661,12:04:05,1784,65091,0.527559,0.267717,0.795276,12:04:05,15,34,43,69,23,23,11568,12:04:04,-43.5,54496,20096.75983,11287.61,#DIV/0!,-93
303,5719,0.889764,0.212598,0.385827,12:04:05,272,5609,0.818898,0.212598,0.519685,12:04:05,261,6061,0.653543,0.23622,0.708661,12:04:05,1784,65091,0.527559,0.267717,0.795276,12:04:05,15,34,43,69,23,23,11568,12:04:04,-43.5,54496,20096.75983,11287.61,4.07,-93
394,8358,0.149606,-0.425197,0.889764,12:04:09,1646,49703,0.307087,-0.362205,0.96063,12:04:09,239,3824,0.519685,-0.19685,0.826772,12:04:09,230,5185,0.653543,-0.149606,0.732283,12:04:09,15,34,41,69,23,23,11588,12:04:08,-43,54481,20042.02243,11303.9,5.43,-96
319,5500,0.889764,0.440945,0.102362,12:04:11,271,5945,0.937008,0.338583,-0.023622,12:04:11,1337,42680,0.952756,0.251969,-0.11811,12:04:11,1457,55937,0.968504,0.149606,-0.188976,12:04:11,15,34,40,69,23,23,11600,12:04:10,-44,54471,20005.61368,11314.75,3.8,-94
243,3667,0.984252,-0.047244,-0.15748,12:04:12,346,39208,0.968504,-0.173228,-0.141732,12:04:12,1429,1214,0.96063,-0.251969,-0.102362,12:04:12,244,5945,0.937008,-0.338583,-0.047244,12:04:13,15,34,39,69,23,23,11610,12:04:12,-42.5,54464,19980.16691,11322.34,3.8,-97
447,9509,0.472441,0.267717,0.826772,12:04:16,392,10417,0.448819,0.15748,0.874016,12:04:16,231,4328,0.417323,0.062992,0.897638,12:04:16,203,4693,0.393701,-0.07874,0.905512,12:04:16,15,34,38,69,23,24,11630,12:04:16,-42.5,54450,19929.37044,11337.52,4.7,-96
1906,45672,-0.645669,0.503937,0.566929,12:04:19,267,5500,-0.456693,0.102362,0.740157,12:04:19,288,5831,-0.23622,0.448819,0.858268,12:04:19,1520,65091,-0.015748,0.448819,0.889764,12:04:19,15,34,36,69,23,24,11646,12:04:19,-43,54437,19882.31792,11351.61,4.33,-97
235,3590,-0.23622,0.496063,0.826772,12:04:21,274,5719,-0.23622,0.377953,0.889764,12:04:21,375,8515,-0.19685,0.23622,0.944882,12:04:21,1576,65091,0.023622,0.070866,0.992126,12:04:21,15,34,35,69,23,24,11656,12:04:21,-43.5,54429,19853.41775,11360.28,4.33,-92
295,5288,0.433071,0.03937,0.897638,12:04:23,330,7905,0.464567,0.259843,0.84252,12:04:23,1903,62937,0.503937,0.456693,0.724409,12:04:24,156,2188,0.503937,0.598425,0.614173,12:04:24,15,34,34,69,23,24,11665,12:04:23,-43,54421,19824.55959,11368.95,226.87,-96
141,1487,-0.527559,-0.811024,-0.23622,12:04:25,2087,65091,-0.527559,-0.771654,-0.330709,12:04:25,335,7334,-0.527559,-0.866142,-0.393701,12:04:26,250,6061,-0.551181,-0.716535,-0.417323,12:04:25,15,34,34,69,23,24,11675,12:04:25,-41.5,53999,18360.29141,11822.68,-219.29,-97
421,9509,0.700787,-0.700787,0.07874,12:04:28,1867,58838,0.669291,-0.716535,0.141732,12:04:27,144,2580,0.645669,-0.732283,0.19685,12:04:27,253,6299,0.614173,-0.740157,0.251969,12:04:27,15,34,33,69,23,24,11685,12:04:27,-42.5,54407,19774.15871,11384.11,4.87,-95
1851,62937,0.070866,0.992126,-0.047244,12:04:29,234,5185,0.11811,0.976378,0.141732,12:04:29,264,4885,0.149606,0.929134,0.322835,12:04:29,1105,17458,0.19685,0.84252,0.496063,12:04:29,15,34,32,69,23,24,11695,12:04:29,-42.5,54398,19741.82582,11393.85,3.79,-96
1704,21893,-0.173228,-0.787402,0.582677,12:04:31,1784,65091,-0.228346,-0.740157,0.622047,12:04:31,285,5719,-0.251969,-0.724409,0.629921,12:04:31,264,6179,-0.259843,-0.708661,0.645669,12:04:31,15,34,31,69,23,24,11703,12:04:31,-43.5,54391,19716.71457,11401.42,-2373.53,-93
49421,3905,-0.19685,-0.330709,0.929134,12:04:33,290,6061,0.417323,0.393701,0.811024,12:04:33,2096,1746,0.417323,0.503937,0.748031,12:04:33,209,240,0.464567,0.322835,0.669291,12:04:34,15,34,30,69,23,24,11714,12:04:33,-42,58476,41438.92222,6654.36,2384.35,-97
453,6179,-0.212598,-0.149606,0.96063,12:04:35,1560,48050,-0.291339,0.007874,0.952756,12:04:36,285,6061,-0.338583,0.188976,0.913386,12:04:36,173,2640,-0.456693,0.440945,0.76378,12:04:36,15,34,29,69,23,24,11726,12:04:35,-42,54371,19645.14399,11423.05,4.86,-93
2798,65091,-0.811024,-0.393701,0.409449,12:04:38,258,5945,-0.858268,-0.440945,0.228346,12:04:38,269,4788,-0.826772,-0.551181,-0.031496,12:04:38,253,6061,-0.779528,-0.598425,-0.165354,12:04:38,15,34,28,69,23,24,11737,12:04:37,-42,54362,19613.02205,11432.78,3.96,-96
1083,37898,-0.188976,-0.976378,-0.03937,12:04:41,94,1214,-0.110236,-0.984252,-0.07874,12:04:41,288,5719,-0.007874,-0.992126,-0.086614,12:04:41,196,4070,0.102362,-0.992126,-0.055118,12:04:41,15,34,27,69,23,24,11750,12:04:40,-42.5,54351,19573.8332,11444.67,4.86,-95
324,6179,0.464567,-0.685039,-0.551181,12:04:43,135,2188,0.496063,-0.637795,-0.574803,12:04:43,202,3368,0.511811,-0.582677,-0.614173,12:04:43,277,6799,0.535433,-0.527559,-0.653543,12:04:43,15,34,26,69,23,24,11761,12:04:42,-42.5,54342,19541.82785,11454.39,4.86,-95
288,4885,0.913386,-0.393701,-0.031496,12:04:44,176,3824,0.944882,-0.307087,0,12:04:44,1659,2188,0.976378,-0.181102,0.03937,12:04:44,1000,61887,0.984252,-0.070866,0.102362,12:04:44,15,34,25,69,23,24,11773,12:04:44,-43.5,54333,19509.87483,11464.11,4.86,-94
380,6799,0.614173,-0.740157,0.244094,12:04:46,2406,65091,0.622047,-0.677165,0.370079,12:04:46,208,4241,0.645669,-0.598425,0.456693,12:04:47,255,5609,0.645669,-0.503937,0.559055,12:04:46,15,34,25,69,23,24,11783,12:04:46,-43,54324,19477.97405,11473.83,0.04,-97
293,5083,0.480315,0.007874,0.874016,17:45:05,256,5393,0.456693,0.047244,0.88189,17:45:05,340,6930,0.496063,-0.84252,0.897638,17:45:05,1362,65091,0.433071,0.015748,-0.23622,17:46:08,15,34,23,64,50,20,31505,17:46:08,-83.5,53529,16856.40752,12320.29,0.04,-97
271,4070,-0.07874,0.692913,0.708661,12:04:52,274,5719,-0.330709,0.787402,0.503937,12:04:52,343,7473,-0.574803,0.787402,0.212598,12:04:52,2173,65091,-0.755906,0.645669,0.015748,12:04:52,15,34,22,69,23,24,11813,12:04:52,-43,54299,19389.63419,11500.8,4.31,-94
213,3087,-0.244094,-0.92126,0.283465,12:04:54,2008,65091,-0.19685,-0.968504,0.086614,12:04:54,447,23059,-0.15748,-0.984252,-0.047244,12:04:54,223,4508,-0.102362,-0.984252,-0.125984,12:04:55,15,34,21,69,23,24,11821,12:04:54,-43,54291,19361.45013,11509.43,3.77,-97
